@RELATION avaluos 
@ATTRIBUTE LONGITUD NUMERIC 
@ATTRIBUTE LATITUD NUMERIC 
@ATTRIBUTE CLAVE_ENTIDAD_FEDERATIVA_UBICACION_INMUEBLE NUMERIC 
@ATTRIBUTE CLAVE_MUNICIPIO_UBICACION_INMUEBLE NUMERIC 
@ATTRIBUTE CAT_TIPO_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_NIVEL_INFRAESTR_URBANA NUMERIC 
@ATTRIBUTE CVE_NIVEL_EQUIPAMIENTO_URBANO NUMERIC 
@ATTRIBUTE CVE_CLASE_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_USO_CONSTRUCCION NUMERIC 
@ATTRIBUTE FACTOR_RESULTANTE_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_EDAD_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_CONSERVACION_PRIVATIVAS NUMERIC 
@ATTRIBUTE CVE_CLASE_GENERAL_INMUEBLES_ZONA NUMERIC 
@ATTRIBUTE CVE_NIVEL_SOCIO_ECONOMICO_ZONA NUMERIC 
@ATTRIBUTE CVE_CLASIFICACION_ZONA NUMERIC 
@ATTRIBUTE CVE_DENSIDAD_POBLACION NUMERIC 
@ATTRIBUTE CVE_REF_PROXIMIDAD_URBANA NUMERIC 
@ATTRIBUTE CVE_UBICACION_INMUEBLE_TERRENO NUMERIC 
@ATTRIBUTE DISTANCIA_UNIVERSIDAD NUMERIC 
@ATTRIBUTE DISTANCIA_CENTRO_DEPORTIVO NUMERIC 
@ATTRIBUTE DISTANCIA_CANCHAS_DEPORTIVAS NUMERIC 
@ATTRIBUTE DISTANCIA_MERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_PARQUES NUMERIC 
@ATTRIBUTE DISTANCIA_PLAZASPUBLICAS NUMERIC 
@ATTRIBUTE DISTANCIA_JARDINES NUMERIC 
@ATTRIBUTE DISTANCIA_SUPERMERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_IGLESIA NUMERIC 
@ATTRIBUTE NUMERO_ESTACIONAMIENTOS NUMERIC 
@ATTRIBUTE NUMERO_RECAMARAS NUMERIC 
@ATTRIBUTE SUPERFICIE_VENDIBLE NUMERIC 
@ATTRIBUTE FZO NUMERIC 
@ATTRIBUTE FFR NUMERIC 
@ATTRIBUTE IMPORTE_TOTAL_ENFOQUE_DE_COSTOS NUMERIC 
@ATTRIBUTE IMPORTE_VALOR_CONCLUIDO NUMERIC 
@DATA 
-99.1356388, 19.3225527, 09, 003, 2, 4, 4.0, 4.0, 1.0, 0.64, 0.7, 0.92, 4.0, 4.0, 3.0, 4.0, 1, 5, 1.0, 1.0, 1.0, 0.657781387246, 0.600434532736, 0.68720270779, 1.0, 1.0, 0.803859391019, 2.0, 4.0, 191.04, 1.00, 1.00, 3010926.24, 3169000.0 
-99.134403, 19.352167, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.73, 0.79, 0.92, 4.0, 4.0, 3.0, 3.0, 1, 5, 0.805374906948, 0.721863198447, 0.721863198447, 0.748747963665, 0.638351489946, 0.770714416291, 0.721863198447, 0.805374906948, 0.770714416291, 3.0, 3.0, 352.31, 1.00, 1.00, 5875346.46, 5884000.0 
-99.137941, 19.327791, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.91, 0.91, 1.0, 4.0, 4.0, 3.0, 6.0, 2, 4, 0.915409391629, 0.721259277745, 0.721259277745, 0.805374906948, 0.802324568637, 0.790655914903, 0.68720270779, 0.82759210249, 0.713119741479, 0.0, 3.0, 150.55, 0.80, 1.00, 1741798.62, 1956000.0 
-99.1236861, 19.3262917, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.9, 0.9, 1.0, 4.0, 4.0, 3.0, 5.0, 2, 5, 0.832259672167, 0.881110890011, 0.805374906948, 0.805374906948, 0.554839781444, 0.805374906948, 0.554839781444, 0.805374906948, 0.789286787355, 2.0, 3.0, 171.5, 1.00, 1.00, 2254960, 2503000.0 
-99.14105, 19.3302722, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.39, 0.43, 0.92, 4.0, 4.0, 3.0, 4.0, 2, 5, 1.0, 1.0, 1.0, 0.805374906948, 0.770714416291, 0.903077342637, 1.0, 1.0, 0.665236255164, 1.0, 4.0, 203.54, 1.00, 1.00, 3479070.91, 2687000.0 
-99.121322, 19.325205, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.83, 0.83, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 0.629608032977, 1.0, 1.0, 0.885061471074, 0.561860131821, 0.885061471074, 0.561860131821, 0.824162232444, 0.806871596104, 2.0, 3.0, 158.18, 1.00, 1.00, 3544589.62, 3654000.0 
-99.1408611, 19.3165277, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.57, 0.62, 0.92, 4.0, 4.0, 3.0, 3.0, 1, 5, 1.0, 0.805374906948, 0.805374906948, 0.805374906948, 0.748747963665, 0.872798495856, 0.770714416291, 0.638351489946, 0.854226124792, 0.0, 2.0, 73.74, 1.00, 1.00, 1479057.99, 1504000.0 
-99.1298081, 19.3536231, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 3.0, 6.0, 1, 5, 0.866799620614, 0.801082475907, 1.0, 0.814088239668, 0.387816364442, 0.827215792155, 0.387816364442, 0.782562115173, 0.765377035701, 1.0, 3.0, 165.79, 1.00, 1.00, 2803371.73, 2833000.0 
-99.1214611, 19.3251389, 09, 003, 2, 2, 4.0, 4.0, 1.0, 0.89, 0.89, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 0.832259672167, 0.854226124792, 0.854226124792, 0.68720270779, 0.789286787355, 0.863869824512, 0.789286787355, 0.721863198447, 0.665236255164, 2.0, 3.0, 194.67, 1.00, 1.00, 3322085.1, 3847000.0 
-99.138432, 19.3325, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.6, 0.6, 1.0, 4.0, 4.0, 3.0, 3.0, 2, 5, 0.815481109837, 0.795981950144, 0.810678146155, 0.787028227979, 0.866618580869, 0.870188676967, 0.580756815133, 0.634059058904, 0.743829651073, 1.0, 3.0, 188.0, 1.00, 1.00, 2140725.5, 2362000.0 
-99.1044611, 19.3064416, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.64, 0.7, 0.92, 4.0, 4.0, 3.0, 3.0, 2, 5, 1.0, 1.0, 1.0, 0.805374906948, 0.603690999289, 1.0, 1.0, 1.0, 0.68720270779, 2.0, 3.0, 166.6, 1.00, 1.00, 3456895.94, 3515000.0 
-99.134261, 19.352284, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.83, 0.83, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 4, 0.823516215198, 0.854226124792, 0.854226124792, 0.881110890011, 0.800769941548, 0.800769941548, 0.800769941548, 0.869306021534, 0.816858061141, 2.0, 3.0, 288.15, 1.00, 1.00, 4348288.5, 4668000.0 
-99.1499694, 19.3417833, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.44, 0.48, 0.92, 4.0, 4.0, 3.0, 5.0, 1, 5, 1.0, 0.881110890011, 0.748747963665, 0.881110890011, 0.748747963665, 0.665236255164, 0.832259672167, 0.805374906948, 0.603690999289, 3.0, 3.0, 140.0, 1.00, 1.00, 3380066.52, 3220000.0 
-99.1306777, 19.3267222, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.77, 0.84, 0.92, 4.0, 4.0, 3.0, 3.0, 1, 5, 1.0, 0.832259672167, 0.748747963665, 0.748747963665, 0.638351489946, 0.832259672167, 0.748747963665, 0.881110890011, 0.68720270779, 2.0, 3.0, 180.06, 1.00, 1.00, 3015647.31, 3187000.0 
-99.1251361, 19.3541556, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 1.0, 0.770714416291, 0.770714416291, 0.721863198447, 0.68720270779, 0.68720270779, 0.68720270779, 0.770714416291, 0.79759918151, 2.0, 3.0, 165.88, 1.00, 1.00, 2526069.1, 2666000.0 
-99.126281, 19.354065, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.6, 0.6, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 0.821557116298, 1.0, 1.0, 0.348237561192, 0.611466724727, 0.68720270779, 1.0, 0.79759918151, 0.881110890011, 2.0, 4.0, 288.0, 1.00, 1.00, 2913465.71, 3451000.0 
-99.137756, 19.318632, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.9, 0.9, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.832259672167, 1.0, 3.0, 3.0, 226.28, 1.00, 1.00, 3455476.85, 3504000.0 
-99.1314166, 19.3565277, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.57, 0.62, 0.92, 4.0, 4.0, 3.0, 4.0, 2, 5, 1.0, 1.0, 1.0, 0.805374906948, 0.665236255164, 0.832259672167, 1.0, 1.0, 0.748747963665, 2.0, 3.0, 303.56, 1.00, 1.00, 3765415.22, 4811000.0 
-99.15452, 19.3379838, 09, 003, 2, 4, 4.0, 4.0, 1.0, 0.75, 0.82, 0.92, 4.0, 4.0, 3.0, 3.0, 2, 5, 0.832259672167, 0.748747963665, 0.748747963665, 0.748747963665, 0.748747963665, 0.748747963665, 0.748747963665, 1.0, 0.748747963665, 4.0, 4.0, 228.74, 1.00, 1.00, 3524669.03, 4154000.0 
-99.139803, 19.316083, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.84, 0.84, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 4, 0.748747963665, 0.741293095747, 0.741293095747, 0.881110890011, 0.854226124792, 0.854226124792, 0.854226124792, 0.770714416291, 0.660317942571, 4.0, 3.0, 207.08, 1.20, 1.00, 4066972.6, 4204000.0 
-99.114125, 19.3108194, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.71, 0.78, 0.92, 4.0, 4.0, 3.0, 3.0, 2, 5, 0.881110890011, 0.819565634135, 0.819565634135, 0.789286787355, 0.748747963665, 0.819565634135, 0.721863198447, 0.805374906948, 0.770714416291, 2.0, 3.0, 219.27, 1.00, 1.00, 3469959.59, 4056000.0 
-99.1292805, 19.3365861, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.57, 0.62, 0.92, 4.0, 4.0, 3.0, 4.0, 1, 5, 1.0, 1.0, 1.0, 0.68720270779, 0.819565634135, 0.888886615449, 1.0, 1.0, 0.829825611044, 3.0, 3.0, 184.19, 1.00, 1.00, 3504122.92, 3536000.0 
-99.1412011, 19.3178881, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 3.0, 6.0, 1, 5, 1.0, 0.680174325017, 0.554839781444, 0.554839781444, 0.554839781444, 1.0, 0.554839781444, 0.734436694269, 0.625657451914, 0.0, 3.0, 85.25, 0.80, 1.00, 996421.89, 1126000.0 
-99.1178944, 19.3289417, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.73, 0.73, 1.0, 4.0, 4.0, 3.0, 3.0, 2, 5, 1.0, 0.665236255164, 1.0, 0.805374906948, 0.721863198447, 1.0, 0.61877089603, 0.828589888132, 0.68720270779, 2.0, 3.0, 74.0, 1.20, 0.80, 954564.75, 1089000.0 
-99.127247, 19.316449, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.84, 0.84, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 0.872798495856, 0.819565634135, 0.638351489946, 0.832259672167, 0.608416386416, 0.603690999289, 0.471328072943, 0.603690999289, 0.863869824512, 2.0, 3.0, 296.0, 1.00, 1.00, 3997160, 4322000.0 
-99.1357211, 19.3195651, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.84, 0.84, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 0.816858061141, 0.811968268356, 0.571678569682, 0.783106872368, 0.747537079828, 0.727741531479, 0.747537079828, 0.748747963665, 0.734707744839, 1.0, 3.0, 219.49, 1.00, 1.00, 3291078.11, 3435000.0 
-99.1214722, 19.32525, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.81, 0.88, 0.92, 4.0, 4.0, 3.0, 3.0, 1, 5, 1.0, 0.832259672167, 0.748747963665, 0.748747963665, 0.638351489946, 0.832259672167, 0.748747963665, 0.881110890011, 0.68720270779, 2.0, 3.0, 201.88, 1.00, 1.00, 3408520.10, 3513000.0 
-99.1125, 19.31, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.52, 0.64, 0.82, 4.0, 4.0, 3.0, 3.0, 2, 5, 0.881110890011, 0.819565634135, 0.819565634135, 0.789286787355, 0.748747963665, 0.819565634135, 0.721863198447, 0.805374906948, 0.770714416291, 2.0, 3.0, 144.65, 1.00, 1.00, 2879292.20, 3016000.0 
-99.169108, 19.340415, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.84, 0.84, 1.0, 4.0, 4.0, 3.0, 6.0, 2, 1, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 4.0, 212.59, 0.80, 1.00, 8014236.63, 8014000.0 
-99.1412194, 19.3071528, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 0.770714416291, 0.68720270779, 0.68720270779, 0.805374906948, 0.68720270779, 0.770714416291, 0.721863198447, 0.770714416291, 0.721863198447, 2.0, 2.0, 107.33, 1.00, 1.00, 1916412.3, 1920000.0 
-99.1338194, 19.3275, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 3.0, 5.0, 2, 5, 0.911977324392, 0.654138027585, 0.654138027585, 0.783106872368, 0.643654729152, 0.793015076975, 0.643654729152, 0.793015076975, 0.71568328346, 0.0, 2.0, 102.23, 1.00, 1.00, 1309798.8, 1439000.0 
-99.135369, 19.334169, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.6, 0.6, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 0.828589888132, 0.665236255164, 0.665236255164, 0.856019933526, 0.606861759327, 0.669497356831, 0.665236255164, 0.856019933526, 0.701214810886, 2.0, 3.0, 228.88, 1.00, 1.00, 2858803.14, 3568000.0 
-99.127507, 19.327789, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.7, 0.7, 1.0, 4.0, 4.0, 3.0, 4.0, 1, 5, 0.881110890011, 0.909591465681, 0.789286787355, 0.805374906948, 0.832259672167, 0.819565634135, 0.471328072943, 0.819565634135, 0.805374906948, 2.0, 3.0, 143.98, 1.00, 1.00, 2544627.75, 2821000.0 
-99.130845, 19.354355, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 3.0, 2.0, 2, 5, 0.833458507209, 0.493294525569, 0.493294525569, 0.809810325396, 0.511866896632, 0.511866896632, 0.511866896632, 0.8208969397, 0.795981950144, 2.0, 3.0, 232.97, 0.80, 1.00, 3352633.27, 3996000.0 
-99.137583, 19.3370438, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.3, 0.32, 0.92, 4.0, 4.0, 3.0, 3.0, 1, 5, 0.805374906948, 0.721863198447, 0.721863198447, 0.770714416291, 0.721863198447, 0.770714416291, 0.721863198447, 0.805374906948, 0.748747963665, 4.0, 3.0, 239.77, 1.00, 1.00, 3967989.78, 3932000.0 
-99.133762, 19.337211, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.6, 0.6, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 0.778490141729, 0.694978433228, 0.606861759327, 0.736053925634, 0.606861759327, 0.669497356831, 0.606861759327, 0.669497356831, 0.809374059641, 2.0, 4.0, 208.01, 1.00, 1.00, 2836142.83, 3064000.0 
-99.1275833, 19.3203861, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.64, 0.7, 0.92, 4.0, 4.0, 3.0, 4.0, 2, 5, 1.0, 1.0, 1.0, 0.718812860135, 0.757349168013, 0.726298616895, 1.0, 1.0, 0.896190786752, 2.0, 3.0, 155.0, 1.00, 1.00, 2817067.68, 3457000.0 
-99.167058, 19.346714, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.77, 0.77, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 0.789286787355, 0.888886615449, 0.888886615449, 0.780358116011, 0.789286787355, 0.789286787355, 0.789286787355, 0.854226124792, 0.68720270779, 1.0, 3.0, 172.2, 0.80, 1.00, 2721221.39, 3210000.0 
-99.1317222, 19.3463583, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.6, 0.6, 1.0, 4.0, 4.0, 3.0, 5.0, 1, 5, 0.854226124792, 0.805374906948, 0.748747963665, 0.770714416291, 0.789286787355, 0.854226124792, 0.789286787355, 0.819565634135, 0.746313902543, 2.0, 4.0, 316.0, 1.00, 1.00, 4071696.2, 4187000.0 
-99.11025, 19.3009444, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.8, 0.87, 0.92, 4.0, 4.0, 3.0, 3.0, 2, 5, 1.0, 1.0, 1.0, 1.0, 0.277419890722, 0.832259672167, 1.0, 1.0, 1.0, 2.0, 3.0, 222.61, 1.00, 1.00, 3433576.27, 4163000.0 
