Fecha_hora_experimento,Clave_experimento,Archivo_CSV_ejemplos,CP,Tiempo_entrenamiento,N_entrenamiento,N_pruebas,EPOCHS,N_neuronas_entrada,N_capas_ocultas,N_neuronas_ocultas,N_neuronas_salida,promedio_factual,promedio_regresion,error_avg,error_min,error_max,error_dstd
"Friday, 21. October 2016 12:51AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold6_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,31.578688859939575,210,23,250,11,1,4,1,914872.15173913038,783584.51813033689,283088.68415691255,1501.0781303370604,1053343.6618696628,402867.5314677457
"Friday, 21. October 2016 12:51AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold7_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,25.12967300415039,210,23,250,11,1,4,1,788191.86173913046,741563.42927152326,355536.73103066912,133422.97979493462,661231.58979493461,381679.8873157794
"Friday, 21. October 2016 12:52AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold8_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,26.528422832489014,210,23,250,11,1,4,1,990598.15869565215,856223.24358855141,418179.82754732831,13526.663588551455,2072612.7264114488,563788.9624691023
"Friday, 21. October 2016 12:52AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold9_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,24.511463165283203,210,23,250,11,1,4,1,925172.94652173913,816029.13409711746,309045.24721090792,1084.2901237071492,1160747.6201237072,424365.3039835315
"Friday, 21. October 2016 12:52AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold10_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,24.46916913986206,210,23,250,11,1,4,1,835806.37608695647,954211.98342391511,255640.97220935809,32803.053423915058,654211.98342391511,279148.46293244534
"Friday, 21. October 2016 01:48AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold1_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,25.148159980773926,210,23,250,15,1,2,1,884866.79043478263,929204.61207002786,336793.97689696745,3199.1479299720377,2158526.1879299721,541068.742435446
"Friday, 21. October 2016 01:49AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold2_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,26.33162498474121,210,23,250,15,1,2,1,940128.45782608702,740234.09153538081,346473.33692401455,31735.051535380771,2135846.948464619,514655.7744539382
"Friday, 21. October 2016 01:49AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold3_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,36.03999900817871,210,23,250,15,1,2,1,799944.21478260879,814148.47539820278,356247.06407197617,6670.5432317713276,1836928.1799999999,348383.3298421365
"Friday, 21. October 2016 01:50AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold4_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,33.57494401931763,210,23,250,15,1,2,1,884448.93913043488,4.4218672873729008e-212,884448.93913043488,348928.44,3660649.4900000002,696276.1054101856
"Friday, 21. October 2016 01:50AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold5_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,26.31916308403015,210,23,250,15,1,2,1,832957.26652173907,-3.2736568019959557e-218,832957.26652173907,401939.77000000002,1532700.0,316691.1250314787
"Friday, 21. October 2016 01:51AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold6_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,26.003323078155518,210,23,250,15,1,2,1,852336.97217391303,-1.7917286365286355e-218,852336.97217391303,301369.69,3087730.7999999998,570121.0871379037
"Friday, 21. October 2016 01:51AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold7_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,25.040985822677612,210,23,250,15,1,2,1,1022641.9930434782,856359.15061101387,417393.13247586659,10104.20938898623,1224136.6593889864,479623.1730076174
"Friday, 21. October 2016 01:52AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold8_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,26.1582190990448,210,23,250,15,1,2,1,911006.74869565212,955294.61338784255,347715.31826797948,70126.033387842588,688247.28661215736,399142.852579901
"Friday, 21. October 2016 01:52AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold9_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,24.945579051971436,210,23,250,15,1,2,1,996602.62347826082,-5.8161033781975398e-218,996602.62347826082,391806.47999999998,2928835.9700000002,522119.4788526924
"Friday, 21. October 2016 01:52AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold10_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,24.789366960525513,210,23,250,15,1,2,1,939176.88565217401,664560.3526951446,593924.0214085941,111229.86079922155,1836928.1799999999,453521.04625585733
"Friday, 21. October 2016 01:53AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold1_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,24.51735496520996,210,23,250,15,1,3,1,884866.79043478263,684110.71487147792,372682.17025198269,73272.677897800459,2301003.4778978005,541068.742435446
"Friday, 21. October 2016 01:53AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold2_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,25.237306833267212,210,23,250,15,1,3,1,940128.45782608702,-2.4255964587821732e-218,940128.45782608702,300000.0,2876081.04,514655.7744539382
"Friday, 21. October 2016 01:54AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold3_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,34.34769797325134,210,23,250,15,1,3,1,799944.21478260879,4.421869246136999e-212,799944.21478260879,354017.90000000002,1836928.1799999999,348383.3298421365
"Friday, 21. October 2016 01:54AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold4_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,24.43185806274414,210,23,250,15,1,3,1,884448.93913043488,916692.62883371522,470130.81660156552,82576.411166284815,2743956.8611662849,696276.1054101856
"Friday, 21. October 2016 01:55AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold5_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,24.485333919525146,210,23,250,15,1,3,1,832957.26652173907,950261.06766751071,258234.91178948764,9821.0235609504161,621112.09356095036,316691.1250314787
"Friday, 21. October 2016 01:55AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold6_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,28.230212926864624,210,23,250,15,1,3,1,852336.97217391303,95828.323368101032,854553.45554201398,317465.34248877456,3087730.7999999998,570121.0871379037
"Friday, 21. October 2016 01:56AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold7_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,25.779518127441406,210,23,250,15,1,3,1,1022641.9930434782,955759.29480350215,405196.69932868599,20277.999775380129,1029770.2150090174,479623.1730076174
"Friday, 21. October 2016 01:56AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold8_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,29.16525411605835,210,23,250,15,1,3,1,911006.74869565212,879072.16200991173,338626.05991261255,3710.7879900883418,764469.7379900883,399142.852579901
"Friday, 21. October 2016 01:57AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold9_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,31.35722804069519,210,23,250,15,1,3,1,996602.62347826082,4.4218878335592109e-212,996602.62347826082,391806.47999999998,2928835.9700000002,522119.4788526924
"Friday, 21. October 2016 01:57AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold10_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,25.47012710571289,210,23,250,15,1,3,1,939176.88565217401,859024.96605590475,390163.11425491277,45525.015671285568,1050020.3556712857,453521.04625585733
"Friday, 21. October 2016 01:57AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold1_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,26.35150980949402,210,23,250,15,1,4,1,884866.79043478263,1054179.1639323535,406372.93039066531,21782.763932353468,2033551.6360676463,541068.742435446
"Friday, 21. October 2016 01:58AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold2_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,25.036929845809937,210,23,250,15,1,4,1,940128.45782608702,846488.64708952932,308843.82657281664,11437.379176563234,2020290.3508234369,514655.7744539382
"Friday, 21. October 2016 01:58AM",from_server_-03103-03100-03104-03200-03230-03240_N233_E250_10fold3_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='4' OR CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='2' OR CVE_CLASIFICACION_ZONA='3' ) AND (CVE_USO_CONSTRUCCION='1' ) ,26.099345922470093,210,23,250,15,1,4,1,799944.21478260879,845330.76363010751,286252.4219611552,8022.2739393052179,1116926.4044895102,348383.3298421365
